Customer ID,Recency,Frequency,Monetary,AvgOrderValue,AvgQtyPerInvoice,UniqueProducts,PurchaseSpan,Cluster,ClusterName
17274.0,31,1,465.4,465.4,194.0,52,0,0,At Risk
17275.0,19,1,114.52,114.52000000000001,72.0,23,0,0,At Risk
17276.0,38,1,508.39,508.39000000000004,189.0,50,0,0,At Risk
17278.0,201,1,25.2,25.2,16.0,2,0,0,At Risk
17280.0,74,1,118.85999999999999,118.85999999999999,74.0,6,0,0,At Risk
17281.0,10,6,797.8499999999999,132.975,49.166666666666664,2,299,-1,Outliers
17282.0,92,2,636.25,318.12499999999994,237.0,107,92,1,Champions
17283.0,14,1,188.46,188.46,179.0,15,0,0,At Risk
17284.0,25,2,1140.58,570.2900000000001,353.5,80,56,1,Champions
17285.0,264,2,428.34,214.17,70.0,41,34,1,Champions
17286.0,36,2,241.56,120.78,126.5,46,0,-1,Outliers
17287.0,3,16,3047.85,190.49062500000002,96.375,233,368,1,Champions
17288.0,26,4,1080.25,270.0625,125.75,129,3,-1,Outliers
17289.0,12,6,1134.98,189.16333333333333,123.33333333333333,130,265,1,Champions
17290.0,17,6,976.2,162.70000000000002,123.83333333333333,96,344,1,Champions
17292.0,108,2,271.75,135.875,65.5,14,107,1,Champions
17293.0,30,8,1899.1200000000001,237.39000000000004,136.75,84,342,1,Champions
17294.0,305,2,467.78999999999996,233.89499999999998,148.5,17,0,0,At Risk
17296.0,366,1,338.13,338.13,216.0,32,0,0,At Risk
17298.0,10,3,459.14,153.04666666666665,155.66666666666666,38,267,1,Champions
17299.0,75,2,346.97,173.48499999999999,128.0,52,41,1,Champions
17300.0,26,2,393.64,196.82,233.5,37,90,1,Champions
17301.0,260,1,132.8,132.79999999999998,80.0,52,0,0,At Risk
17304.0,170,1,111.5,111.50000000000001,73.0,5,0,0,At Risk
17305.0,284,1,2135.46,2135.46,1006.0,9,0,-1,Outliers
17306.0,29,2,1151.04,575.52,1128.0,5,10,-1,Outliers
17307.0,31,11,3999.8900000000003,363.6263636363637,333.3636363636364,22,293,1,Champions
17308.0,29,2,4511.76,2255.88,2574.0,5,59,-1,Outliers
17309.0,17,2,247.84,123.92,76.0,22,291,1,Champions
17310.0,23,2,1025.1,512.55,201.0,1,147,-1,Outliers
17311.0,28,4,2181.71,545.4275,437.5,71,282,1,Champions
17314.0,29,9,2376.51,264.0566666666666,196.33333333333334,92,343,1,Champions
17315.0,11,5,3358.34,671.668,247.2,196,63,1,Champions
17316.0,56,1,124.45,124.45000000000002,44.0,35,0,0,At Risk
17318.0,361,1,164.28,164.27999999999997,60.0,17,0,0,At Risk
17319.0,305,1,29.1,29.1,14.0,3,0,0,At Risk
17320.0,4,4,1695.15,423.78749999999997,189.5,59,318,1,Champions
17321.0,30,4,1040.32,260.08,111.0,159,183,1,Champions
17322.0,12,5,922.59,184.518,126.2,115,360,1,Champions
17323.0,43,5,644.52,128.904,133.2,91,291,1,Champions
17324.0,2,9,1311.64,145.7377777777778,77.0,85,354,1,Champions
17325.0,46,2,512.77,256.385,202.5,33,230,1,Champions
17326.0,44,2,321.95,160.97499999999997,70.0,82,121,1,Champions
17327.0,45,2,152.35,76.175,29.5,3,152,-1,Outliers
17328.0,309,1,104.7,104.7,86.0,6,0,0,At Risk
17329.0,367,3,481.32,160.44,96.66666666666667,63,5,-1,Outliers
17330.0,180,2,59.900000000000006,29.950000000000003,1.0,2,103,-1,Outliers
17332.0,164,5,838.27,167.654,158.8,82,128,1,Champions
17334.0,42,1,328.13,328.13000000000005,251.0,20,0,0,At Risk
17335.0,19,2,508.0,253.99999999999997,108.0,34,300,1,Champions
17336.0,108,1,81.12,81.12,48.0,1,0,0,At Risk
17338.0,11,9,5498.64,610.96,305.6666666666667,351,264,1,Champions
17339.0,1,2,119.0,59.5,18.0,5,144,-1,Outliers
17340.0,2,8,10051.53,1256.44125,655.375,213,297,-1,Outliers
17341.0,2,3,1108.47,369.49,226.66666666666666,180,173,1,Champions
17342.0,15,4,1227.54,306.88500000000005,130.25,31,290,1,Champions
17343.0,12,5,1066.3,213.26,79.6,49,359,1,Champions
17344.0,364,1,307.54,307.53999999999996,147.0,36,0,0,At Risk
17345.0,11,6,1066.94,177.82333333333335,277.8333333333333,110,362,1,Champions
17346.0,9,12,2646.44,220.53666666666663,166.33333333333334,293,227,1,Champions
17348.0,73,4,1316.8899999999999,329.22249999999997,348.0,185,201,1,Champions
17349.0,16,4,741.5,185.37500000000003,182.0,66,251,1,Champions
17350.0,30,3,619.971,206.657,140.33333333333334,65,282,1,Champions
17351.0,63,9,1401.08,155.67555555555555,30.0,29,301,-1,Outliers
17352.0,332,1,36.25,36.25,15.0,5,0,0,At Risk
17353.0,127,2,1502.0,751.0,484.0,6,132,-1,Outliers
17354.0,64,3,1750.3999999999999,583.4666666666666,509.6666666666667,73,0,-1,Outliers
17355.0,22,1,285.11,285.11,257.0,28,0,0,At Risk
17356.0,190,4,768.25,192.0625,189.75,62,133,1,Champions
17358.0,12,3,500.2,166.73333333333335,80.0,84,276,1,Champions
17359.0,284,1,156.6,156.6,76.0,23,0,0,At Risk
17360.0,21,3,645.59,215.1966666666667,100.33333333333333,90,48,1,Champions
17361.0,312,2,392.44,196.22,113.0,26,0,0,At Risk
17362.0,36,5,711.8100000000001,142.362,71.6,84,302,1,Champions
17363.0,31,3,940.86,313.61999999999995,174.33333333333334,34,6,1,Champions
17364.0,12,17,7589.24,446.42588235294124,283.05882352941177,308,356,1,Champions
17365.0,22,7,3423.42,489.06,468.42857142857144,236,289,1,Champions
17366.0,68,2,1096.24,548.1199999999999,255.0,120,23,1,Champions
17368.0,11,6,913.47,152.245,158.66666666666666,110,348,1,Champions
17369.0,91,1,979.1999999999999,979.1999999999999,1152.0,1,0,-1,Outliers
17371.0,259,3,238.66,79.55333333333333,43.666666666666664,55,108,1,Champions
17372.0,17,20,3034.88,151.744,56.35,261,354,-1,Outliers
17373.0,54,3,520.58,173.52666666666667,110.0,31,230,1,Champions
17374.0,31,1,231.34,231.34000000000003,70.0,14,0,0,At Risk
17375.0,67,1,260.45,260.45,113.0,17,0,0,At Risk
17376.0,40,2,250.44,125.22000000000001,79.0,27,117,1,Champions
17377.0,1,60,14218.49,236.97483333333332,91.88333333333334,415,371,-1,Outliers
17378.0,10,1,10.95,10.95,1.0,1,0,-1,Outliers
17380.0,70,3,645.0,215.0,84.0,5,100,1,Champions
17381.0,4,12,19726.76,1643.8966666666668,1676.5,30,179,-1,Outliers
17382.0,71,7,836.88,119.55428571428571,61.714285714285715,14,133,-1,Outliers
17383.0,89,1,110.69999999999999,110.69999999999999,12.0,2,0,0,At Risk
17384.0,103,1,171.15,171.15,33.0,5,0,0,At Risk
17386.0,21,1,126.35000000000001,126.35,53.0,10,0,0,At Risk
17388.0,56,7,1432.01,204.57285714285712,214.14285714285714,29,308,1,Champions
17389.0,10,27,25391.0,940.4074074074074,380.3703703703704,40,361,-1,Outliers
17390.0,56,1,149.3,149.3,49.0,12,0,0,At Risk
17392.0,86,1,168.65,168.64999999999998,173.0,14,0,0,At Risk
17393.0,46,2,381.15,190.57500000000002,119.0,45,77,1,Champions
17395.0,144,1,97.5,97.5,66.0,3,0,0,At Risk
17396.0,7,7,1476.3,210.90000000000003,59.142857142857146,11,69,-1,Outliers
17397.0,52,1,536.77,536.77,443.0,44,0,0,At Risk
17400.0,217,3,2547.09,849.0300000000001,367.3333333333333,209,141,1,Champions
17401.0,177,1,114.85,114.84999999999998,34.0,11,0,0,At Risk
17402.0,5,12,2462.33,205.19416666666666,72.5,99,353,1,Champions
17403.0,86,1,118.95,118.95000000000002,77.0,13,0,0,At Risk
17404.0,45,8,15874.3,1984.2875000000001,2241.375,53,292,-1,Outliers
17406.0,2,11,2704.63,245.87545454545455,121.54545454545455,88,366,1,Champions
17407.0,47,1,552.9,552.8999999999999,426.0,23,0,0,At Risk
17408.0,136,2,283.44000000000005,141.72000000000003,80.0,6,13,1,Champions
17409.0,57,8,7021.66,877.7075,498.0,40,306,-1,Outliers
17411.0,22,2,646.44,323.22,151.0,32,349,1,Champions
17412.0,8,10,3159.46,315.946,186.6,132,365,1,Champions
17413.0,40,2,560.14,280.07000000000005,151.0,10,165,1,Champions
17414.0,59,4,1471.52,367.88000000000005,1039.0,6,313,-1,Outliers
17416.0,29,15,10405.03,693.6686666666666,297.8,224,331,1,Champions
17417.0,184,1,164.18,164.18,76.0,16,0,0,At Risk
17418.0,23,1,206.60000000000002,206.6,232.0,12,0,0,At Risk
17419.0,3,8,2273.95,284.24375,151.375,81,316,1,Champions
17420.0,9,4,485.6,121.4,58.5,24,27,1,Champions
17421.0,22,3,1059.41,353.1366666666667,269.0,46,349,1,Champions
17422.0,17,5,1615.39,323.0780000000001,257.0,75,153,1,Champions
17423.0,29,1,420.54,420.53999999999996,331.0,17,0,0,At Risk
17426.0,88,7,3040.51,434.35857142857145,299.0,118,207,1,Champions
17428.0,4,18,14562.91,809.0505555555557,446.1111111111111,266,369,-1,Outliers
17429.0,32,2,832.54,416.27,331.0,53,33,1,Champions
17430.0,1,3,469.40999999999997,156.47,108.33333333333333,24,114,-1,Outliers
17432.0,21,7,1385.6299999999999,197.94714285714286,115.57142857142857,174,350,1,Champions
17433.0,21,1,266.8,266.8,120.0,39,0,0,At Risk
17435.0,47,1,331.35,331.3500000000001,195.0,15,0,0,At Risk
17436.0,44,3,317.76,105.92,29.333333333333332,4,324,-1,Outliers
17437.0,165,1,373.17,373.16999999999996,284.0,52,0,0,At Risk
17438.0,80,4,1034.32,258.58,112.5,39,196,1,Champions
17439.0,291,1,325.74,325.74,370.0,8,0,0,At Risk
17440.0,185,1,137.16,137.16,36.0,1,0,0,At Risk
17441.0,368,1,293.35,293.35,245.0,21,0,0,At Risk
17442.0,17,9,2371.74,263.52666666666664,182.0,113,280,1,Champions
17448.0,133,46,14556.97,316.45586956521737,251.04347826086956,569,147,-1,Outliers
17449.0,23,6,2430.29,405.04833333333335,235.5,182,342,1,Champions
17450.0,3,7,52422.3,7488.9,2103.8571428571427,80,70,-1,Outliers
17454.0,98,6,1030.41,171.735,80.66666666666667,51,230,1,Champions
17456.0,1,2,975.5600000000001,487.78,254.0,59,90,-1,Outliers
17457.0,15,9,4247.11,471.90111111111116,207.66666666666666,20,352,1,Champions
17458.0,17,1,213.08,213.08,112.0,32,0,0,At Risk
17460.0,8,12,1605.8400000000001,133.82000000000002,62.0,83,314,1,Champions
17463.0,196,2,661.5,330.75000000000006,197.5,98,28,1,Champions
17464.0,158,2,710.98,355.49,216.0,28,97,1,Champions
17465.0,61,7,2542.79,363.2557142857143,211.0,103,310,1,Champions
17467.0,31,1,102.6,102.6,20.0,4,0,0,At Risk
17468.0,11,1,57.8,57.8,68.0,3,0,-1,Outliers
17469.0,36,12,3180.28,265.0233333333333,126.41666666666667,126,323,1,Champions
17470.0,3,7,1679.8,239.97142857142853,166.85714285714286,62,140,1,Champions
17471.0,110,1,321.65000000000003,321.65000000000003,153.0,19,0,0,At Risk
17472.0,264,1,224.81,224.81,96.0,48,0,0,At Risk
17473.0,44,2,607.0,303.5,135.0,33,47,1,Champions
17474.0,235,1,1047.0,1047.0,200.0,6,0,-1,Outliers
17476.0,31,2,489.86,244.92999999999998,112.0,29,341,1,Champions
17477.0,248,2,1144.3,572.1500000000001,112.5,44,34,1,Champions
17478.0,44,2,1272.8,636.4,258.0,40,225,1,Champions
17479.0,268,1,389.26000000000005,389.26,266.0,18,0,0,At Risk
17480.0,80,1,390.21,390.21,255.0,24,0,0,At Risk
17482.0,123,2,778.19,389.095,120.5,50,91,1,Champions
17483.0,50,1,177.69,177.69,74.0,7,0,0,At Risk
17484.0,212,2,209.57,104.78499999999998,169.5,14,47,1,Champions
17487.0,364,1,160.55,160.55,37.0,8,0,0,At Risk
17488.0,277,1,336.5,336.50000000000006,136.0,18,0,0,At Risk
17490.0,24,2,658.18,329.09000000000003,198.5,37,181,1,Champions
17491.0,3,8,2422.2000000000003,302.775,202.125,52,223,1,Champions
17492.0,114,2,747.85,373.925,147.5,23,40,1,Champions
17493.0,21,1,100.91000000000001,100.91,62.0,8,0,0,At Risk
17494.0,137,1,54.699999999999996,54.699999999999996,26.0,3,0,0,At Risk
17495.0,26,1,309.16,309.16,138.0,21,0,0,At Risk
17496.0,199,3,1141.84,380.6133333333334,198.66666666666666,49,130,1,Champions
17497.0,26,2,287.25,143.625,29.5,7,220,1,Champions
17499.0,197,1,718.51,718.51,375.0,31,0,0,At Risk
17504.0,16,9,6568.09,729.7877777777778,428.1111111111111,160,289,1,Champions
17505.0,186,3,1289.64,429.88000000000005,228.66666666666666,47,54,1,Champions
17508.0,17,7,4191.92,598.8457142857143,371.7142857142857,180,351,1,Champions
17510.0,56,1,206.07999999999998,206.08000000000004,208.0,15,0,0,At Risk
17511.0,3,31,84541.17,2727.1345161290324,1777.6451612903227,423,369,-1,Outliers
17512.0,88,8,2542.83,317.8537500000001,335.125,64,276,1,Champions
17513.0,44,2,645.6,322.79999999999995,93.0,12,70,1,Champions
17514.0,305,1,334.18,334.18000000000006,160.0,41,0,0,At Risk
17515.0,30,5,978.4399999999999,195.688,57.0,76,156,1,Champions
17516.0,14,1,189.47,189.47,111.0,55,0,0,At Risk
17518.0,61,2,329.42,164.71,133.5,71,195,1,Champions
17519.0,4,10,3265.45,326.545,217.8,112,370,1,Champions
17521.0,30,2,554.85,277.42499999999995,143.5,29,40,1,Champions
17524.0,74,2,394.14,197.06999999999996,136.0,34,0,0,At Risk
17525.0,33,2,739.2,369.59999999999997,128.0,13,31,1,Champions
17526.0,1,9,2970.14,330.0155555555556,130.22222222222223,60,356,1,Champions
17529.0,246,2,1240.25,620.125,395.0,78,87,1,Champions
17530.0,1,3,756.51,252.17,146.33333333333334,130,368,1,Champions
17531.0,163,2,970.12,485.06,168.0,43,90,1,Champions
17532.0,21,1,65.34,65.34,30.0,4,0,0,At Risk
17533.0,70,1,34.8,34.8,24.0,1,0,-1,Outliers
17534.0,87,4,1445.47,361.3675,189.25,69,200,1,Champions
17536.0,56,2,288.33,144.165,97.5,13,262,1,Champions
17539.0,253,4,1226.57,306.64250000000004,186.75,132,108,1,Champions
17540.0,19,4,1011.7,252.92499999999998,98.5,28,216,1,Champions
17541.0,145,1,124.46,124.46000000000001,46.0,31,0,0,At Risk
17542.0,277,2,170.95,85.475,95.0,34,0,-1,Outliers
17543.0,185,1,120.05,120.04999999999998,62.0,13,0,0,At Risk
17544.0,26,3,960.69,320.22999999999996,146.33333333333334,80,0,-1,Outliers
17545.0,26,3,802.58,267.5266666666667,130.66666666666666,112,187,1,Champions
17547.0,11,2,727.85,363.925,111.5,22,289,1,Champions
17548.0,14,3,627.96,209.31999999999996,145.33333333333334,17,17,1,Champions
17550.0,33,6,2280.48,380.08,150.5,218,272,1,Champions
17552.0,8,10,2154.88,215.48800000000006,137.6,64,255,1,Champions
17553.0,108,3,2270.0,756.6666666666666,413.3333333333333,2,138,-1,Outliers
17555.0,61,3,574.48,191.49333333333334,132.66666666666666,137,160,1,Champions
17556.0,15,1,142.77,142.77,83.0,8,0,0,At Risk
17557.0,368,1,34.0,34.0,4.0,1,0,-1,Outliers
17558.0,29,1,259.17,259.17,54.0,28,0,0,At Risk
17559.0,148,1,167.62,167.62,270.0,12,0,0,At Risk
17560.0,31,4,1040.85,260.2125,238.25,21,265,1,Champions
17561.0,26,3,554.72,184.90666666666667,83.33333333333333,129,342,1,Champions
17563.0,214,2,392.38,196.19000000000003,128.0,27,33,1,Champions
17565.0,222,1,131.83,131.83,67.0,30,0,0,At Risk
17567.0,8,2,1024.55,512.2750000000001,260.0,57,69,1,Champions
17568.0,269,1,382.79,382.79,283.0,61,0,0,At Risk
17570.0,17,1,100.0,100.0,1.0,1,0,-1,Outliers
17571.0,178,1,205.23999999999998,205.23999999999998,115.0,53,0,0,At Risk
17572.0,9,7,496.26000000000005,70.89428571428572,36.57142857142857,13,351,-1,Outliers
17575.0,303,1,171.7,171.7,72.0,5,0,0,At Risk
17576.0,1,23,5434.13,236.26652173913044,119.3913043478261,234,371,1,Champions
17577.0,281,2,348.75,174.37499999999997,89.5,20,23,1,Champions
17578.0,110,6,903.87,150.645,65.16666666666667,52,55,1,Champions
17579.0,214,1,304.38,304.38,117.0,43,0,0,At Risk
17580.0,12,2,329.55,164.77499999999998,68.0,39,45,1,Champions
17581.0,8,20,7712.71,385.6355,202.25,248,364,1,Champions
17582.0,82,4,1275.43,318.8575,120.75,78,177,1,Champions
17583.0,196,1,135.95,135.95,55.0,7,0,0,At Risk
17584.0,103,4,4067.12,1016.7799999999999,501.5,73,216,1,Champions
17585.0,81,3,960.23,320.07666666666677,289.3333333333333,147,32,1,Champions
17586.0,255,1,167.4,167.39999999999998,68.0,8,0,0,At Risk
17587.0,264,1,181.66,181.66000000000003,68.0,42,0,0,At Risk
17588.0,32,4,1699.35,424.8375,175.75,29,241,1,Champions
17589.0,21,14,11645.7,831.8357142857143,511.2142857142857,526,257,1,Champions
17591.0,3,2,550.7,275.35,82.0,79,323,-1,Outliers
17592.0,374,1,148.3,148.3,38.0,13,0,0,At Risk
17593.0,45,6,4168.46,694.7433333333335,417.6666666666667,146,326,1,Champions
17594.0,85,2,1504.7,752.35,409.0,46,155,1,Champions
17596.0,4,7,2092.74,298.96285714285716,459.85714285714283,184,355,-1,Outliers
17597.0,54,4,1439.72,359.93000000000006,259.75,62,164,1,Champions
17598.0,17,1,409.98,409.98,126.0,10,0,0,At Risk
17599.0,113,1,52.05,52.05,11.0,3,0,-1,Outliers
17601.0,16,1,305.46999999999997,305.47,196.0,60,0,0,At Risk
17602.0,108,8,2348.16,293.52,223.125,210,147,1,Champions
17603.0,253,3,1398.76,466.2533333333334,188.66666666666666,93,112,1,Champions
17604.0,58,4,636.57,159.1425,111.75,106,258,1,Champions
17605.0,226,1,160.75,160.75,71.0,13,0,0,At Risk
17606.0,373,1,87.30000000000001,87.30000000000001,42.0,6,0,0,At Risk
17607.0,12,1,333.81,333.81,269.0,22,0,0,At Risk
17608.0,85,2,305.11,152.55499999999998,153.5,90,158,1,Champions
17609.0,38,6,782.12,130.35333333333332,100.33333333333333,143,206,1,Champions
17610.0,176,5,1529.49,305.898,180.4,114,193,1,Champions
17611.0,57,13,4387.76,337.52000000000004,215.07692307692307,403,317,1,Champions
17612.0,15,12,3346.41,278.8675,142.75,130,343,1,Champions
17615.0,23,3,403.6,134.53333333333333,82.0,35,97,1,Champions
17616.0,3,2,489.59999999999997,244.79999999999998,96.0,1,83,-1,Outliers
17617.0,194,1,395.33,395.33,255.0,18,0,0,At Risk
17618.0,19,8,3101.66,387.7075,186.125,175,301,1,Champions
17621.0,40,3,1795.22,598.4066666666666,198.66666666666666,40,27,1,Champions
17622.0,233,2,1130.21,565.1050000000001,189.5,19,0,-1,Outliers
17623.0,45,6,1856.6200000000001,309.4366666666666,89.33333333333333,108,315,1,Champions
17624.0,73,2,725.15,362.57500000000005,202.0,46,282,1,Champions
17625.0,82,4,4020.8,1005.2,588.25,304,278,1,Champions
17626.0,238,1,254.0,254.0,202.0,18,0,0,At Risk
17627.0,114,1,296.36,296.36000000000007,676.0,10,0,0,At Risk
17629.0,24,2,641.4,320.70000000000005,137.0,29,33,1,Champions
17631.0,10,4,470.16,117.53999999999999,64.25,28,355,1,Champions
17633.0,15,3,732.55,244.18333333333337,85.0,29,9,1,Champions
17635.0,60,3,1265.58,421.85999999999996,256.6666666666667,60,166,1,Champions
17638.0,283,2,842.4,421.2,216.0,2,74,-1,Outliers
17639.0,23,5,506.67,101.334,105.4,54,96,1,Champions
17640.0,15,5,2547.28,509.456,288.4,47,247,1,Champions
17642.0,65,3,1112.2,370.73333333333335,333.6666666666667,58,304,1,Champions
17643.0,9,2,439.7,219.85,113.0,30,132,1,Champions
17644.0,30,9,3132.96,348.1066666666667,186.22222222222223,89,267,1,Champions
17646.0,1,10,3141.4,314.14,109.5,101,358,1,Champions
17647.0,305,2,198.6,99.29999999999998,26.0,5,0,-1,Outliers
17648.0,21,1,418.87,418.87,467.0,34,0,0,At Risk
17649.0,105,2,710.4,355.2,162.0,45,2,1,Champions
17651.0,134,6,1758.52,293.08666666666664,162.33333333333334,84,28,1,Champions
17655.0,2,3,1013.54,337.84666666666675,142.0,26,50,-1,Outliers
17657.0,66,1,126.0,126.0,60.0,7,0,0,At Risk
17659.0,8,3,835.33,278.4433333333333,97.0,37,14,1,Champions
17660.0,373,1,163.47,163.46999999999997,138.0,42,0,0,At Risk
17662.0,297,2,412.92,206.46000000000004,92.0,14,60,1,Champions
17663.0,53,10,3372.92,337.29200000000003,150.0,112,227,1,Champions
17664.0,110,2,561.59,280.795,227.0,31,145,1,Champions
17665.0,129,1,563.1,563.1,690.0,19,0,0,At Risk
17666.0,113,3,1319.6399999999999,439.87999999999994,318.6666666666667,17,50,1,Champions
17667.0,71,4,1895.19,473.7975,289.75,83,219,1,Champions
17669.0,98,3,2735.63,911.8766666666667,529.6666666666666,56,154,1,Champions
17671.0,1,2,830.63,415.31499999999994,202.5,33,10,-1,Outliers
17672.0,53,5,2600.46,520.092,213.6,93,264,1,Champions
17673.0,11,7,2604.46,372.0657142857143,264.42857142857144,151,255,1,Champions
17674.0,4,1,300.66,300.66,349.0,11,0,0,At Risk
17675.0,3,40,17885.32,447.133,201.4,174,361,-1,Outliers
17676.0,2,5,1378.16,275.632,200.0,57,253,1,Champions
17677.0,2,28,20329.68,726.0600000000002,434.32142857142856,238,357,-1,Outliers
17678.0,239,1,301.65,301.65000000000003,161.0,12,0,0,At Risk
17679.0,157,5,1585.5,317.1,205.2,41,214,1,Champions
17680.0,19,2,313.05,156.525,29.5,9,127,1,Champions
17681.0,233,5,731.2,146.24,90.0,12,96,1,Champions
17682.0,4,6,1982.45,330.4083333333333,187.33333333333334,61,273,1,Champions
17683.0,21,3,819.01,273.00333333333333,260.3333333333333,41,168,1,Champions
17685.0,8,6,2751.64,458.6066666666666,316.3333333333333,58,294,1,Champions
17686.0,59,2,2557.35,1278.675,552.5,127,110,1,Champions
17687.0,56,1,432.68,432.67999999999995,210.0,26,0,0,At Risk
17688.0,29,1,304.2,304.20000000000005,114.0,19,0,0,At Risk
17689.0,24,2,317.08,158.54000000000002,150.0,17,85,1,Champions
17690.0,2,8,2690.15,336.26874999999995,169.125,99,308,1,Champions
17691.0,4,3,489.65000000000003,163.21666666666667,79.66666666666667,31,177,1,Champions
17692.0,32,8,2234.86,279.35749999999996,208.25,67,144,1,Champions
17694.0,147,2,1412.85,706.4250000000001,654.5,45,51,1,Champions
17695.0,30,3,980.7,326.90000000000003,343.3333333333333,20,286,1,Champions
17696.0,18,19,5393.88,283.88842105263166,217.6315789473684,155,346,1,Champions
17699.0,112,2,442.0,221.0,104.0,17,84,1,Champions
17700.0,17,10,4145.33,414.533,220.3,173,357,1,Champions
17702.0,19,2,1319.67,659.835,400.0,69,17,1,Champions
17703.0,54,1,296.1,296.09999999999997,307.0,23,0,0,At Risk
17705.0,91,2,260.38,130.19,169.0,16,121,1,Champions
17706.0,2,17,10245.49,602.6758823529412,244.11764705882354,274,322,1,Champions
17707.0,12,6,456.90000000000003,76.15,67.0,9,356,-1,Outliers
17708.0,38,2,620.85,310.42500000000007,148.5,37,20,1,Champions
17709.0,106,4,533.56,133.39,69.5,31,132,1,Champions
17710.0,59,1,293.5,293.49999999999994,158.0,20,0,0,At Risk
17713.0,18,4,1198.09,299.5225,247.25,55,166,1,Champions
17714.0,60,4,1257.18,314.29499999999996,129.0,60,88,1,Champions
17715.0,228,1,163.2,163.2,192.0,1,0,0,At Risk
17716.0,32,13,10300.98,792.383076923077,442.0769230769231,208,340,1,Champions
17717.0,57,1,376.92,376.91999999999996,344.0,26,0,0,At Risk
17718.0,280,1,299.83,299.83,191.0,17,0,0,At Risk
17720.0,3,7,1572.97,224.71000000000004,148.14285714285714,62,211,1,Champions
17721.0,295,1,307.21000000000004,307.21,107.0,11,0,0,At Risk
17722.0,2,2,2006.32,1003.1600000000001,671.0,101,9,-1,Outliers
17723.0,11,1,102.0,102.0,120.0,2,0,-1,Outliers
17726.0,31,7,1092.06,156.00857142857143,63.42857142857143,52,286,1,Champions
17728.0,40,2,1362.75,681.375,338.5,79,49,1,Champions
17729.0,232,1,438.65000000000003,438.6500000000001,247.0,23,0,0,At Risk
17730.0,18,7,2475.32,353.6171428571428,246.28571428571428,75,207,1,Champions
17731.0,257,2,468.88,234.44,107.0,30,47,1,Champions
17732.0,8,8,2166.42,270.80249999999995,132.25,90,115,1,Champions
17734.0,161,3,741.69,247.23000000000002,106.33333333333333,40,116,1,Champions
17735.0,3,8,4134.91,516.86375,307.75,139,129,1,Champions
17738.0,31,9,2304.51,256.0566666666666,194.11111111111111,103,235,1,Champions
17739.0,10,11,4939.24,449.02181818181816,134.0,44,357,1,Champions
17740.0,25,6,426.9,71.15,37.0,5,308,-1,Outliers
17741.0,42,2,101.1,50.55,57.0,6,153,-1,Outliers
17742.0,64,9,1743.3700000000001,193.70777777777778,62.666666666666664,46,310,1,Champions
17743.0,84,1,229.2,229.2,96.0,3,0,0,At Risk
17744.0,16,1,326.74,326.74,414.0,15,0,0,At Risk
17745.0,113,2,600.34,300.17,82.0,27,78,1,Champions
17746.0,107,3,793.9300000000001,264.6433333333334,219.66666666666666,28,139,1,Champions
17748.0,163,1,358.15,358.15,111.0,17,0,0,At Risk
17749.0,182,1,351.66,351.66,126.0,22,0,0,At Risk
17751.0,57,1,157.85999999999999,157.86,147.0,31,0,0,At Risk
17753.0,100,4,390.56,97.64,32.0,63,238,1,Champions
17754.0,10,8,2805.27,350.65875000000005,321.5,117,353,1,Champions
17756.0,11,3,733.7,244.5666666666667,133.33333333333334,54,18,1,Champions
17757.0,4,28,3817.16,136.32714285714286,65.82142857142857,243,326,-1,Outliers
17758.0,63,4,1555.83,388.9574999999999,286.25,121,140,1,Champions
17759.0,29,2,441.92,220.96,134.0,41,190,1,Champions
17760.0,9,5,631.34,126.26799999999999,91.4,44,276,1,Champions
17762.0,92,1,129.75,129.75,129.0,16,0,0,At Risk
17763.0,289,3,71.15,23.716666666666665,9.666666666666666,11,5,-1,Outliers
17764.0,38,3,804.82,268.27333333333326,111.33333333333333,66,334,1,Champions
17765.0,84,1,158.92,158.92000000000002,53.0,22,0,0,At Risk
17766.0,17,2,299.61,149.805,77.5,21,0,0,At Risk
17767.0,46,1,141.85,141.85000000000002,70.0,18,0,0,At Risk
17768.0,23,4,1236.33,309.0825,311.75,69,350,1,Champions
17769.0,19,7,3105.1,443.5857142857143,187.71428571428572,195,306,1,Champions
17771.0,72,2,141.6,70.8,43.0,14,153,1,Champions
17772.0,28,1,202.0,201.99999999999994,64.0,45,0,0,At Risk
17773.0,150,2,585.27,292.635,130.0,48,175,1,Champions
17774.0,33,5,2102.64,420.52799999999996,219.4,205,271,1,Champions
17776.0,22,2,338.56,169.27999999999997,138.5,74,336,1,Champions
17778.0,297,1,197.70000000000002,197.70000000000002,214.0,10,0,0,At Risk
17780.0,303,3,352.91,117.63666666666667,52.666666666666664,76,17,-1,Outliers
17782.0,18,2,679.02,339.51,269.0,29,0,0,At Risk
17783.0,148,1,96.44,96.44000000000001,85.0,24,0,0,At Risk
17784.0,186,1,112.86,112.85999999999999,72.0,19,0,0,At Risk
17785.0,81,2,271.44,135.72000000000003,80.0,38,120,1,Champions
17787.0,7,1,736.28,736.28,356.0,30,0,0,At Risk
17789.0,297,1,171.25,171.24999999999997,125.0,13,0,0,At Risk
17790.0,14,6,818.06,136.34333333333333,92.16666666666667,87,165,1,Champions
17792.0,103,2,370.05,185.025,75.5,45,11,1,Champions
17794.0,322,2,147.3,73.65,23.0,7,1,-1,Outliers
17796.0,5,4,664.09,166.02249999999998,50.25,119,51,1,Champions
